регион,район,город,тип,население,широта,долгота,расстояние
Ростовская область,Зерноградский,Осокино,п,255,47.1252777777778,40.3877777777778,53
Ростовская область,Октябрьский,Веселая Бахмутовка,х,201,47.7333333333333,40.4694444444444,48
Краснодарский край,Кущёвский район,Благополученский,х,8,46.6752777777778,39.4433333333333,98
Ростовская область,Родионово-Несветайский,Ивановка,х,44,47.5294444444444,39.6305555555556,22
Ростовская область,Аксайский,Аглос,п,106,47.3644444444444,39.9136111111111,14
Ростовская область,Азовский,Высочино,с,738,46.9963888888889,39.5597222222222,61
Ростовская область,Азовский,Суходольск,п,786,47.0041666666667,39.7,57
Ростовская область,Неклиновский,Пятихатки,х,41,47.2980555555556,39.2133333333333,57
Ростовская область,Октябрьский,Староковыльный,п,77,47.5677777777778,40.1130555555556,16
Ростовская область,Каменский,Васильевский,п,579,48.1825,40.5572222222222,90
Ростовская область,Родионово-Несветайский,Мезенцев,х,30,47.8222222222222,39.4016666666667,53
Ростовская область,Октябрьский,Заплавская,ст-ца,2632,47.4044444444444,40.3125,30
Ростовская область,Аксайский,Забуденовский,х,33,47.4569444444444,39.74,14
Ростовская область,Усть-Донецкий,Топилин,х,21,47.8130555555556,40.9191666666667,82
Ростовская область,Семикаракорский,Сусат,х,1797,47.4275,40.6980555555556,58
Ростовская область,Куйбышевский,Берестовский,х,68,47.7516666666667,38.9261111111111,80
Ростовская область,Семикаракорский,Бугры,х,171,47.6025,40.8230555555556,68
Ростовская область,Аксайский,Черюмкин,х,970,47.1936111111111,40.0938888888889,35
Ростовская область,Красносулинский,Почтовый,х,56,47.8127777777778,40.3647222222222,48
Ростовская область,Родионово-Несветайский,Золотаревка,х,184,47.7141666666667,39.4363888888889,44
Ростовская область,Аксайский,Ковалевка,п,597,47.3402777777778,39.8330555555556,18
